YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,DEPARTURE_DELAY_INDEX,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,ARRIVAL_DELAY_INDEX,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,10,6,WN,2582,N357SW,SAN,PHX,1055,1053,-2,1,11,1104,70,63,46,304,1250,6,1305,1256,-9,1,0,0,,,,,,
2015,1,10,6,AA,2357,N3HHAA,SAN,DFW,1055,1045,-10,1,13,1058,170,168,146,1171,1524,9,1545,1533,-12,1,0,0,,,,,,
2015,1,10,6,AS,481,N577AS,SAN,SEA,1105,1059,-6,1,13,1112,173,166,146,1050,1338,7,1358,1345,-13,1,0,0,,,,,,
2015,1,10,6,AS,895,N516AS,SAN,HNL,1105,1110,5,0,13,1123,374,353,336,2614,1459,4,1519,1503,-16,1,0,0,,,,,,
2015,1,10,6,WN,3158,N419WN,SAN,PDX,1110,1108,-2,1,11,1119,160,142,126,933,1325,5,1350,1330,-20,1,0,0,,,,,,
2015,1,10,6,DL,1692,N821DN,SAN,ATL,1110,1105,-5,1,15,1120,247,244,220,1892,1800,9,1817,1809,-8,1,0,0,,,,,,
2015,1,10,6,US,1747,N565UW,SAN,CLT,1120,1119,-1,1,13,1132,265,266,243,2077,1835,10,1845,1845,0,1,0,0,,,,,,
2015,1,10,6,US,581,N669AW,SAN,PHL,1125,1123,-2,1,19,1142,304,287,264,2370,1906,4,1929,1910,-19,1,0,0,,,,,,
2015,1,10,6,WN,2599,N646SW,SAN,LAS,1125,1121,-4,1,8,1129,75,75,44,258,1213,23,1240,1236,-4,1,0,0,,,,,,
2015,1,10,6,OO,2626,N492SW,SAN,LAX,1135,1201,26,0,25,1226,46,54,25,109,1251,4,1221,1255,34,0,0,0,,8,0,0,26,0
2015,1,10,6,WN,629,N8651A,SAN,BWI,1150,1151,1,0,15,1206,285,299,270,2295,1936,14,1935,1950,15,0,0,0,,15,0,0,0,0
2015,1,10,6,WN,3871,N649SW,SAN,OAK,1200,1407,127,0,10,1417,90,81,64,446,1521,7,1330,1528,118,0,0,0,,0,0,118,0,0
2015,1,10,6,AA,936,N3AAAA,SAN,ORD,1210,1205,-5,1,14,1219,239,238,208,1723,1747,16,1809,1803,-6,1,0,0,,,,,,
2015,1,10,6,WN,3420,N443WN,SAN,PHX,1220,1215,-5,1,12,1227,75,64,48,304,1415,4,1435,1419,-16,1,0,0,,,,,,
2015,1,10,6,OO,4982,N221SW,SAN,LAX,1224,1218,-6,1,26,1244,52,61,32,109,1316,3,1316,1319,3,0,0,0,,,,,,
2015,1,10,6,UA,662,N543UA,SAN,SFO,1225,1348,83,0,13,1401,97,79,61,447,1502,5,1402,1507,65,0,0,0,,0,0,10,55,0
2015,1,10,6,WN,3379,N275WN,SAN,TUS,1230,1332,62,0,10,1342,70,65,52,368,1534,3,1440,1537,57,0,0,0,,0,0,16,41,0
2015,1,10,6,DL,1687,N928DN,SAN,MSP,1230,1224,-6,1,12,1236,224,198,183,1532,1739,3,1814,1742,-32,1,0,0,,,,,,
2015,1,10,6,US,569,N172US,SAN,PHX,1235,1225,-10,1,13,1238,76,68,48,304,1426,7,1451,1433,-18,1,0,0,,,,,,
2015,1,10,6,WN,2723,N289CT,SAN,DEN,1250,1309,19,0,6,1315,135,126,114,853,1609,6,1605,1615,10,0,0,0,,,,,,
2015,1,10,6,WN,2982,N609SW,SAN,LAS,1250,1308,18,0,8,1316,70,62,44,258,1400,10,1400,1410,10,0,0,0,,,,,,
2015,1,10,6,UA,375,N481UA,SAN,IAH,1251,1243,-8,1,16,1259,188,192,161,1303,1740,15,1759,1755,-4,1,0,0,,,,,,
2015,1,10,6,WN,2803,N259WN,SAN,MSY,1300,1301,1,0,11,1312,205,203,188,1599,1820,4,1825,1824,-1,1,0,0,,,,,,
2015,1,10,6,WN,3617,N374SW,SAN,SFO,1305,1332,27,0,8,1340,90,77,66,447,1446,3,1435,1449,14,0,0,0,,,,,,
2015,1,10,6,WN,4695,N8308K,SAN,MDW,1310,1303,-7,1,7,1310,230,219,205,1728,1835,7,1900,1842,-18,1,0,0,,,,,,
2015,1,10,6,DL,2378,N374NW,SAN,SLC,1315,1313,-2,1,15,1328,111,111,92,626,1600,4,1606,1604,-2,1,0,0,,,,,,
2015,1,10,6,AA,369,N640AA,SAN,DFW,1327,1533,126,0,13,1546,173,168,143,1171,2009,12,1820,2021,121,0,0,0,,0,0,0,121,0
2015,1,10,6,UA,763,N462UA,SAN,SFO,1331,1507,96,0,17,1524,95,84,62,447,1626,5,1506,1631,85,0,0,0,,0,0,0,85,0
2015,1,10,6,WN,2566,N918WN,SAN,OAK,1335,0,0,1,,,85,,,446,,,1500,0,0,1,0,1,1,,,,,
2015,1,10,6,WN,3416,N7733B,SAN,PHX,1340,1415,35,0,10,1425,70,62,48,304,1613,4,1550,1617,27,0,0,0,,0,0,27,0,0
2015,1,10,6,VX,961,N835VA,SAN,SFO,1345,1338,-7,1,10,1348,95,80,65,447,1453,5,1520,1458,-22,1,0,0,,,,,,
2015,1,10,6,WN,14,N284WN,SAN,MCI,1355,1433,38,0,9,1442,185,179,163,1334,1925,7,1900,1932,32,0,0,0,,0,0,13,19,0
2015,1,10,6,WN,2454,N255WN,SAN,ABQ,1400,1355,-5,1,8,1403,100,92,79,628,1622,5,1640,1627,-13,1,0,0,,,,,,
2015,1,10,6,WN,2632,N8605E,SAN,LAS,1410,1507,57,0,10,1517,70,58,44,258,1601,4,1520,1605,45,0,0,0,,0,0,5,40,0
2015,1,10,6,WN,3972,N7744A,SAN,DAL,1415,1414,-1,1,13,1427,170,172,155,1182,1902,4,1905,1906,1,0,0,0,,,,,,
2015,1,10,6,AS,487,N525AS,SAN,SEA,1415,1404,-11,1,17,1421,174,164,138,1050,1639,9,1709,1648,-21,1,0,0,,,,,,
2015,1,10,6,OO,2580,N869AS,SAN,LAX,1415,1407,-8,1,17,1424,45,52,28,109,1452,7,1500,1459,-1,1,0,0,,,,,,
2015,1,10,6,WN,4400,N8632A,SAN,DEN,1420,1417,-3,1,12,1429,135,132,114,853,1723,6,1735,1729,-6,1,0,0,,,,,,
2015,1,10,6,AA,1288,N3EEAA,SAN,DFW,1421,1417,-4,1,13,1430,174,170,148,1171,1858,9,1915,1907,-8,1,0,0,,,,,,
2015,1,10,6,F9,556,N931FR,SAN,DEN,1433,1421,-12,1,11,1432,132,131,112,853,1724,8,1745,1732,-13,1,0,0,,,,,,
2015,1,10,6,WN,4516,N8649A,SAN,PHX,1440,1440,0,1,9,1449,80,61,48,304,1637,4,1700,1641,-19,1,0,0,,,,,,
2015,1,10,6,OO,3483,N223AG,SAN,BOI,1440,1435,-5,1,11,1446,130,126,112,749,1738,3,1750,1741,-9,1,0,0,,,,,,
2015,1,10,6,WN,3550,N914WN,SAN,OAK,1455,1517,22,0,10,1527,85,81,65,446,1632,6,1620,1638,18,0,0,0,,0,0,1,17,0
2015,1,10,6,WN,3975,N764SW,SAN,SMF,1505,1503,-2,1,9,1512,90,87,73,480,1625,5,1635,1630,-5,1,0,0,,,,,,
2015,1,10,6,WN,2444,N7750A,SAN,RNO,1510,1516,6,0,9,1525,90,84,70,488,1635,5,1640,1640,0,1,0,0,,,,,,
2015,1,10,6,WN,2596,N8628A,SAN,SEA,1515,1512,-3,1,10,1522,180,155,140,1050,1742,5,1815,1747,-28,1,0,0,,,,,,
2015,1,10,6,NK,356,N519NK,SAN,LAS,1520,1510,-10,1,20,1530,72,74,48,258,1618,6,1632,1624,-8,1,0,0,,,,,,
2015,1,10,6,WN,2973,N7708E,SAN,SFO,1525,1542,17,0,11,1553,90,82,64,447,1657,7,1655,1704,9,0,0,0,,,,,,
2015,1,10,6,AS,571,N302AS,SAN,PDX,1525,1520,-5,1,15,1535,153,147,128,933,1743,4,1758,1747,-11,1,0,0,,,,,,
2015,1,10,6,OO,2603,N868CA,SAN,LAX,1535,1524,-11,1,12,1536,45,44,26,109,1602,6,1620,1608,-12,1,0,0,,,,,,
2015,1,10,6,AA,1694,N3JKAA,SAN,DFW,1538,1537,-1,1,17,1554,172,168,144,1171,2018,7,2030,2025,-5,1,0,0,,,,,,
2015,1,10,6,WN,3465,N765SW,SAN,LAS,1550,1603,13,0,9,1612,70,59,46,258,1658,4,1700,1702,2,0,0,0,,,,,,
2015,1,10,6,WN,4213,N497WN,SAN,OAK,1555,1551,-4,1,8,1559,90,83,64,446,1703,11,1725,1714,-11,1,0,0,,,,,,
2015,1,10,6,OO,6327,N583SW,SAN,LAX,1600,1552,-8,1,10,1602,52,50,32,109,1634,8,1652,1642,-10,1,0,0,,,,,,
2015,1,10,6,US,486,N564UW,SAN,PHX,1615,1609,-6,1,9,1618,77,62,51,304,1809,2,1832,1811,-21,1,0,0,,,,,,
2015,1,10,6,DL,2078,N353NW,SAN,SLC,1630,1625,-5,1,11,1636,114,107,92,626,1908,4,1924,1912,-12,1,0,0,,,,,,
2015,1,10,6,WN,3820,N918WN,SAN,SFO,1650,1703,13,0,8,1711,90,75,63,447,1814,4,1820,1818,-2,1,0,0,,,,,,
2015,1,10,6,UA,1087,N36272,SAN,SFO,1655,1651,-4,1,15,1706,95,88,66,447,1812,7,1830,1819,-11,1,0,0,,,,,,
2015,1,10,6,WN,3798,N227WN,SAN,SJC,1700,1700,0,1,14,1714,80,79,61,417,1815,4,1820,1819,-1,1,0,0,,,,,,
2015,1,10,6,AS,233,N769AS,SAN,SEA,1700,1658,-2,1,11,1709,175,169,144,1050,1933,14,1955,1947,-8,1,0,0,,,,,,
2015,1,10,6,OO,4504,N548CA,SAN,LAX,1704,1659,-5,1,23,1722,45,57,24,109,1746,10,1749,1756,7,0,0,0,,,,,,
2015,1,10,6,OO,2579,N464SW,SAN,LAX,1714,1707,-7,1,10,1717,46,40,25,109,1742,5,1800,1747,-13,1,0,0,,,,,,
2015,1,10,6,WN,3276,N759GS,SAN,SMF,1725,1718,-7,1,7,1725,90,83,71,480,1836,5,1855,1841,-14,1,0,0,,,,,,
2015,1,10,6,NK,108,N620NK,SAN,DFW,1730,1730,0,1,10,1740,161,164,147,1171,2207,7,2211,2214,3,0,0,0,,,,,,
2015,1,10,6,WN,2575,N931WN,SAN,PDX,1740,1733,-7,1,8,1741,160,140,128,933,1949,4,2020,1953,-27,1,0,0,,,,,,
2015,1,10,6,OO,6338,N221SW,SAN,LAX,1751,1758,7,0,9,1807,47,44,29,109,1836,6,1838,1842,4,0,0,0,,,,,,
2015,1,10,6,WN,3537,N264LV,SAN,LAS,1755,1753,-2,1,8,1801,70,56,42,258,1843,6,1905,1849,-16,1,0,0,,,,,,
2015,1,10,6,AS,249,N419AS,SAN,PDX,1810,1801,-9,1,10,1811,155,140,125,933,2016,5,2045,2021,-24,1,0,0,,,,,,
2015,1,10,6,WN,4283,N371SW,SAN,PHX,1820,1843,23,0,8,1851,75,58,46,304,2037,4,2035,2041,6,0,0,0,,,,,,
2015,1,10,6,OO,2597,N435SW,SAN,LAX,1820,1813,-7,1,26,1839,49,55,22,109,1901,7,1909,1908,-1,1,0,0,,,,,,
2015,1,10,6,WN,2882,N217JC,SAN,OAK,1825,1822,-3,1,8,1830,90,78,63,446,1933,7,1955,1940,-15,1,0,0,,,,,,
2015,1,10,6,OO,5196,N117SY,SAN,SFO,1842,1858,16,0,12,1910,95,87,68,447,2018,7,2017,2025,8,0,0,0,,,,,,
2015,1,10,6,WN,2990,N788SA,SAN,SJC,1855,1853,-2,1,9,1902,80,71,59,417,2001,3,2015,2004,-11,1,0,0,,,,,,
2015,1,10,6,US,632,N545UW,SAN,PHX,1920,1913,-7,1,12,1925,75,77,49,304,2114,16,2135,2130,-5,1,0,0,,,,,,
2015,1,10,6,OO,6342,N295SW,SAN,LAX,1925,1918,-7,1,13,1931,55,54,28,109,1959,13,2020,2012,-8,1,0,0,,,,,,
2015,1,10,6,WN,3571,N916WN,SAN,SMF,1930,1924,-6,1,7,1931,95,84,73,480,2044,4,2105,2048,-17,1,0,0,,,,,,
2015,1,10,6,AS,239,N471AS,SAN,SEA,1955,1941,-14,1,20,2001,178,169,141,1050,2222,8,2253,2230,-23,1,0,0,,,,,,
2015,1,10,6,AS,717,N520AS,SAN,SLC,1955,1944,-11,1,13,1957,112,103,87,626,2224,3,2247,2227,-20,1,0,0,,,,,,
2015,1,10,6,F9,558,N949FR,SAN,DEN,1955,1950,-5,1,18,2008,130,131,105,853,2253,8,2305,2301,-4,1,0,0,,,,,,
2015,1,10,6,OO,2590,N464SW,SAN,LAX,2011,2019,8,0,8,2027,49,37,22,109,2049,7,2100,2056,-4,1,0,0,,,,,,
2015,1,10,6,WN,4435,N760SW,SAN,SJC,2015,2031,16,0,8,2039,80,75,62,417,2141,5,2135,2146,11,0,0,0,,,,,,
2015,1,10,6,B6,90,N651JB,SAN,JFK,2059,2053,-6,1,24,2117,301,310,279,2446,456,7,500,503,3,0,0,0,,,,,,
2015,1,10,6,UA,1058,N36469,SAN,EWR,2135,2135,0,1,13,2148,295,295,271,2425,519,11,530,530,0,1,0,0,,,,,,
2015,1,10,6,B6,20,N643JB,SAN,BOS,2210,2200,-10,1,11,2211,309,301,284,2588,555,6,619,601,-18,1,0,0,,,,,,
2015,1,10,6,AA,1042,N3JWAA,SAN,MIA,2215,2210,-5,1,24,2234,273,293,260,2267,554,9,548,603,15,0,0,0,,15,0,0,0,0
2015,1,10,6,DL,2208,N143DA,SAN,ATL,2230,2229,-1,1,15,2244,236,234,211,1892,515,8,526,523,-3,1,0,0,,,,,,
2015,1,11,7,UA,1225,N25705,SAN,EWR,615,617,2,0,19,636,321,308,284,2425,1420,5,1436,1425,-11,1,0,0,,,,,,
2015,1,11,7,DL,978,N3740C,SAN,SLC,615,611,-4,1,21,632,118,113,87,626,859,5,913,904,-9,1,0,0,,,,,,
2015,1,11,7,OO,5613,N958SW,SAN,SFO,615,608,-7,1,31,639,102,128,71,447,750,26,757,816,19,0,0,0,,19,0,0,0,0
2015,1,11,7,UA,1027,N69824,SAN,DEN,615,613,-2,1,20,633,147,135,109,853,922,6,942,928,-14,1,0,0,,,,,,
2015,1,11,7,AA,1390,N487AA,SAN,DFW,622,623,1,0,19,642,183,173,149,1171,1111,5,1125,1116,-9,1,0,0,,,,,,
2015,1,11,7,DL,1864,N353NW,SAN,MSP,625,620,-5,1,20,640,227,205,179,1532,1139,6,1212,1145,-27,1,0,0,,,,,,
2015,1,11,7,US,567,N555AY,SAN,PHX,630,626,-4,1,18,644,87,86,48,304,832,20,857,852,-5,1,0,0,,,,,,
2015,1,11,7,AS,499,N625AS,SAN,SEA,630,615,-15,1,19,634,180,170,144,1050,858,7,930,905,-25,1,0,0,,,,,,
2015,1,11,7,AS,573,N516AS,SAN,PDX,630,623,-7,1,18,641,160,151,129,933,850,4,910,854,-16,1,0,0,,,,,,
2015,1,11,7,OO,2601,N866AS,SAN,LAX,630,618,-12,1,25,643,51,59,24,109,707,10,721,717,-4,1,0,0,,,,,,
2015,1,11,7,WN,4923,N8611F,SAN,AUS,640,640,0,1,7,647,165,155,144,1164,1111,4,1125,1115,-10,1,0,0,,,,,,
2015,1,11,7,WN,3232,N649SW,SAN,OAK,640,636,-4,1,10,646,95,81,66,446,752,5,815,757,-18,1,0,0,,,,,,
2015,1,11,7,DL,246,N391DA,SAN,JFK,640,637,-3,1,14,651,316,320,293,2446,1444,13,1456,1457,1,0,0,0,,,,,,
2015,1,11,7,UA,1410,N17233,SAN,IAH,645,650,5,0,11,701,191,179,159,1303,1140,9,1156,1149,-7,1,0,0,,,,,,
2015,1,11,7,DL,1592,N831DN,SAN,ATL,645,645,0,1,18,703,245,243,214,1892,1337,11,1350,1348,-2,1,0,0,,,,,,
2015,1,11,7,WN,682,N449WN,SAN,DAL,700,702,2,0,9,711,170,169,152,1182,1143,8,1150,1151,1,0,0,0,,,,,,
2015,1,11,7,WN,1639,N8625A,SAN,SEA,700,658,-2,1,10,708,180,169,149,1050,937,10,1000,947,-13,1,0,0,,,,,,
2015,1,11,7,AS,847,N514AS,SAN,OGG,700,654,-6,1,15,709,364,352,332,2541,1041,5,1104,1046,-18,1,0,0,,,,,,
2015,1,11,7,OO,3479,N223AG,SAN,SLC,700,650,-10,1,14,704,110,113,91,626,935,8,950,943,-7,1,0,0,,,,,,
2015,1,11,7,AA,70,N5FBAA,SAN,DFW,703,701,-2,1,14,715,177,165,141,1171,1136,10,1200,1146,-14,1,0,0,,,,,,
2015,1,11,7,WN,3926,N288WN,SAN,PHX,710,710,0,1,9,719,75,63,47,304,906,7,925,913,-12,1,0,0,,,,,,
2015,1,11,7,DL,833,N364NW,SAN,DTW,710,706,-4,1,15,721,263,258,234,1956,1415,9,1433,1424,-9,1,0,0,,,,,,
2015,1,11,7,AA,94,N3HCAA,SAN,JFK,745,742,-3,1,13,755,322,318,297,2446,1552,8,1607,1600,-7,1,0,0,,,,,,
2015,1,11,7,WN,1743,N713SW,SAN,HOU,800,757,-3,1,12,809,175,173,156,1313,1245,5,1255,1250,-5,1,0,0,,,,,,
2015,1,11,7,AS,493,N413AS,SAN,SEA,800,746,-14,1,15,801,177,173,149,1050,1030,9,1057,1039,-18,1,0,0,,,,,,
2015,1,11,7,NK,858,N507NK,SAN,IAH,800,755,-5,1,13,808,179,176,155,1303,1243,8,1259,1251,-8,1,0,0,,,,,,
2015,1,11,7,OO,5608,N984CA,SAN,LAX,800,752,-8,1,11,803,55,43,24,109,827,8,855,835,-20,1,0,0,,,,,,
2015,1,11,7,UA,546,N514UA,SAN,IAD,805,818,13,0,13,831,285,273,256,2253,1547,4,1550,1551,1,0,0,0,,,,,,
2015,1,11,7,DL,1662,N826DN,SAN,ATL,810,805,-5,1,12,817,242,231,213,1892,1450,6,1512,1456,-16,1,0,0,,,,,,
2015,1,11,7,UA,1052,N33284,SAN,SFO,810,918,68,0,13,931,102,82,64,447,1035,5,952,1040,48,0,0,0,,48,0,0,0,0
2015,1,11,7,AA,48,N3FXAA,SAN,DFW,823,821,-2,1,17,838,172,174,144,1171,1302,13,1315,1315,0,1,0,0,,,,,,
2015,1,11,7,UA,894,N475UA,SAN,DEN,830,825,-5,1,14,839,138,136,108,853,1127,14,1148,1141,-7,1,0,0,,,,,,
2015,1,11,7,UA,843,N403UA,SAN,IAH,839,839,0,1,10,849,186,174,157,1303,1326,7,1345,1333,-12,1,0,0,,,,,,
2015,1,11,7,UA,1608,N14731,SAN,ORD,847,844,-3,1,12,856,247,226,202,1723,1418,12,1454,1430,-24,1,0,0,,,,,,
2015,1,11,7,US,740,N677AW,SAN,PHL,850,845,-5,1,12,857,301,298,282,2370,1639,4,1651,1643,-8,1,0,0,,,,,,
2015,1,11,7,VX,953,N639VA,SAN,SFO,850,855,5,0,12,907,95,90,73,447,1020,5,1025,1025,0,1,0,0,,,,,,
2015,1,11,7,AS,768,N594AS,SAN,BOS,850,845,-5,1,14,859,323,308,287,2588,1646,7,1713,1653,-20,1,0,0,,,,,,
2015,1,11,7,WN,188,N7752B,SAN,SAT,855,854,-1,1,12,906,155,148,133,1129,1319,3,1330,1322,-8,1,0,0,,,,,,
2015,1,11,7,AA,92,N3EVAA,SAN,ORD,858,849,-9,1,15,904,242,235,210,1723,1434,10,1500,1444,-16,1,0,0,,,,,,
2015,1,11,7,OO,2623,N492SW,SAN,LAX,900,856,-4,1,15,911,45,46,24,109,935,7,945,942,-3,1,0,0,,,,,,
2015,1,11,7,WN,833,N918WN,SAN,PHX,910,946,36,0,8,954,70,58,46,304,1140,4,1120,1144,24,0,0,0,,0,0,24,0,0
2015,1,11,7,WN,102,N933WN,SAN,ATL,915,910,-5,1,9,919,240,237,218,1892,1557,10,1615,1607,-8,1,0,0,,,,,,
2015,1,11,7,WN,1956,N211WN,SAN,PDX,915,910,-5,1,11,921,160,142,128,933,1129,3,1155,1132,-23,1,0,0,,,,,,
2015,1,11,7,WN,3590,N372SW,SAN,SFO,920,934,14,0,17,951,90,96,73,447,1104,6,1050,1110,20,0,0,0,,20,0,0,0,0
2015,1,11,7,OO,6322,N578SW,SAN,LAX,920,915,-5,1,15,930,57,53,28,109,958,10,1017,1008,-9,1,0,0,,,,,,
2015,1,11,7,NK,470,N509NK,SAN,LAS,928,925,-3,1,12,937,72,69,50,258,1027,7,1040,1034,-6,1,0,0,,,,,,
2015,1,11,7,AA,36,N3ELAA,SAN,DFW,939,931,-8,1,16,947,171,166,140,1171,1407,10,1430,1417,-13,1,0,0,,,,,,
2015,1,11,7,WN,222,N925WN,SAN,IAD,940,1239,179,0,24,1303,280,307,267,2253,2030,16,1720,2046,206,0,0,0,,27,0,0,173,6
2015,1,11,7,WN,1643,N376SW,SAN,ABQ,945,945,0,1,12,957,100,97,81,628,1218,4,1225,1222,-3,1,0,0,,,,,,
2015,1,11,7,WN,1191,N378SW,SAN,SJC,955,951,-4,1,8,959,80,74,62,417,1101,4,1115,1105,-10,1,0,0,,,,,,
2015,1,11,7,US,612,N544UW,SAN,PHX,1000,958,-2,1,19,1017,71,76,47,304,1204,10,1211,1214,3,0,0,0,,,,,,
2015,1,11,7,WN,889,N7750A,SAN,LAS,1000,959,-1,1,42,1041,70,104,53,258,1134,9,1110,1143,33,0,0,0,,33,0,0,0,0
2015,1,11,7,HA,15,N393HA,SAN,HNL,1000,956,-4,1,22,1018,365,367,335,2614,1353,10,1405,1403,-2,1,0,0,,,,,,
2015,1,11,7,AS,481,N530AS,SAN,SEA,1005,959,-6,1,17,1016,168,167,143,1050,1239,7,1253,1246,-7,1,0,0,,,,,,
2015,1,11,7,OO,6323,N796SK,SAN,LAX,1010,957,-13,1,17,1014,56,51,26,109,1040,8,1106,1048,-18,1,0,0,,,,,,
2015,1,11,7,WN,2265,N285WN,SAN,DEN,1015,1148,93,0,31,1219,140,153,117,853,1516,5,1335,1521,106,0,0,0,,13,0,19,74,0
2015,1,11,7,WN,756,N7724A,SAN,PHX,1015,1012,-3,1,18,1030,70,69,47,304,1217,4,1225,1221,-4,1,0,0,,,,,,
2015,1,11,7,AS,760,N546AS,SAN,MCO,1015,1001,-14,1,27,1028,275,290,257,2149,1745,6,1750,1751,1,0,0,0,,,,,,
2015,1,11,7,DL,2295,N324NB,SAN,SLC,1018,0,0,1,,,111,,,626,,,1309,0,0,1,0,1,1,,,,,
2015,1,11,7,UA,526,N851UA,SAN,SFO,1023,1105,42,0,108,1253,100,192,80,447,1413,4,1203,1417,134,0,0,0,,134,0,0,0,0
2015,1,11,7,WN,4830,N425LV,SAN,SMF,1040,1035,-5,1,23,1058,95,99,73,480,1211,3,1215,1214,-1,1,0,0,,,,,,
2015,1,11,7,WN,1983,N921WN,SAN,MDW,1045,1039,-6,1,23,1102,230,262,232,1728,1654,7,1635,1701,26,0,0,0,,26,0,0,0,0
2015,1,11,7,AA,2357,N3JDAA,SAN,DFW,1055,1054,-1,1,42,1136,170,196,144,1171,1600,10,1545,1610,25,0,0,0,,25,0,0,0,0
2015,1,11,7,DL,1692,N811DZ,SAN,ATL,1110,1107,-3,1,31,1138,248,258,218,1892,1816,9,1818,1825,7,0,0,0,,,,,,
2015,1,11,7,UA,1440,N69816,SAN,ORD,1111,1133,22,0,42,1215,246,279,204,1723,1739,33,1717,1812,55,0,0,0,,33,0,13,9,0
2015,1,11,7,US,487,N587UW,SAN,CLT,1120,1119,-1,1,20,1139,265,269,238,2077,1837,11,1845,1848,3,0,0,0,,,,,,
2015,1,11,7,WN,1995,N8312C,SAN,MCO,1120,1142,22,0,34,1216,265,293,249,2149,1925,10,1845,1935,50,0,0,0,,28,0,22,0,0
2015,1,11,7,WN,4567,N276WN,SAN,PHX,1120,1145,25,0,33,1218,75,84,47,304,1405,4,1335,1409,34,0,0,0,,9,0,0,25,0
2015,1,11,7,AS,895,N592AS,SAN,HNL,1120,1123,3,0,19,1142,370,363,340,2614,1522,4,1530,1526,-4,1,0,0,,,,,,
2015,1,11,7,US,581,N662AW,SAN,PHL,1125,1122,-3,1,18,1140,304,294,271,2370,1911,5,1929,1916,-13,1,0,0,,,,,,
2015,1,11,7,B6,620,N821JB,SAN,BOS,1127,1126,-1,1,19,1145,314,316,282,2588,1927,15,1941,1942,1,0,0,0,,,,,,
2015,1,11,7,WN,1165,N290WN,SAN,LAS,1135,1251,76,0,74,1405,70,132,46,258,1451,12,1245,1503,138,0,0,0,,114,0,0,24,0
2015,1,11,7,OO,2626,N863AS,SAN,LAX,1135,1157,22,0,48,1245,46,83,28,109,1313,7,1221,1320,59,0,0,0,,37,0,0,22,0
2015,1,11,7,WN,4181,N476WN,SAN,OAK,1140,1134,-6,1,12,1146,90,84,68,446,1254,4,1310,1258,-12,1,0,0,,,,,,
2015,1,11,7,WN,999,N613SW,SAN,SFO,1150,1334,104,0,28,1402,100,107,75,447,1517,4,1330,1521,111,0,0,0,,103,0,0,8,0
2015,1,11,7,WN,2514,N469WN,SAN,SJC,1155,1204,9,0,10,1214,80,136,121,417,1415,5,1315,1420,65,0,0,0,,56,0,9,0,0
2015,1,11,7,WN,1147,N488WN,SAN,RNO,1205,1212,7,0,56,1308,95,132,68,488,1416,8,1340,1424,44,0,0,0,,37,0,7,0,0
2015,1,11,7,OO,6325,N578SW,SAN,LAX,1208,1235,27,0,27,1302,58,67,28,109,1330,12,1306,1342,36,0,0,0,,9,0,0,27,0
2015,1,11,7,AA,936,N3KLAA,SAN,ORD,1210,1209,-1,1,65,1314,239,289,209,1723,1843,15,1809,1858,49,0,0,0,,49,0,0,0,0
2015,1,11,7,DL,1687,N956DN,SAN,MSP,1230,1228,-2,1,62,1330,226,255,189,1532,1839,4,1816,1843,27,0,0,0,,27,0,0,0,0
2015,1,11,7,US,569,N199UW,SAN,PHX,1235,1235,0,1,35,1310,76,83,44,304,1454,4,1451,1458,7,0,0,0,,,,,,
2015,1,11,7,WN,1517,N614SW,SAN,PHX,1240,1310,30,0,21,1331,70,76,50,304,1521,5,1450,1526,36,0,0,0,,6,0,2,28,0
2015,1,11,7,WN,121,N299WN,SAN,MSY,1245,1336,51,0,27,1403,205,213,182,1599,1905,4,1810,1909,59,0,0,0,,55,0,0,4,0
2015,1,11,7,WN,2348,N7748A,SAN,SMF,1250,1327,37,0,21,1348,90,99,73,480,1501,5,1420,1506,46,0,0,0,,9,0,1,36,0
2015,1,11,7,UA,1588,N66837,SAN,IAH,1251,1312,21,0,49,1401,189,220,154,1303,1835,17,1800,1852,52,0,0,0,,31,0,16,5,0
2015,1,11,7,WN,1108,N480WN,SAN,HOU,1255,1313,18,0,23,1336,175,177,149,1313,1805,5,1750,1810,20,0,0,0,,20,0,0,0,0
2015,1,11,7,WN,346,N479WN,SAN,OAK,1300,1318,18,0,24,1342,90,96,66,446,1448,6,1430,1454,24,0,0,0,,20,0,0,4,0
2015,1,11,7,UA,1114,N54711,SAN,EWR,1300,1319,19,0,21,1340,317,308,273,2425,2113,14,2117,2127,10,0,0,0,,,,,,
2015,1,11,7,WN,3982,N931WN,SAN,LAS,1305,1428,83,0,19,1447,70,83,55,258,1542,9,1415,1551,96,0,0,0,,85,0,0,11,0
2015,1,11,7,UA,1145,N76269,SAN,IAD,1306,1742,276,0,16,1758,288,272,250,2253,108,6,2054,114,260,0,0,0,,0,0,22,238,0
